TOURNAMENT INFORMATION,,,,,,,,,,MATCH INFORMATION,,,,,,,,,,,STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATASET,TOURNAMENT ID,TOURNAMENT NAME,TOURNAMENT YEAR,TOURNAMENT START DATE,GENDER,TOURNAMENT SIZE,SURFACE,GROUND,BEST OF,MATCH ID,MATCH DATE,ROUND,MATCH STATUS,PLAYER NUM,PLAYER ID,PLAYER NAME,PLAYER RANK,MONEYLINE US,SET,SET NUMBER,PLAYER WINNER NUM,RESULT,SERVICE GAMES WON,SERVICE GAMES,% OF SERVICE GAMES WON ,RETURN GAMES WON,RETURN GAMES,% OF RETURN GAMES WON ,TOTAL GAMES WON,TOTAL GAMES,% OF TOTAL GAMES WON ,ACES,ACE %,DOUBLE FAULTS,DOUBLE FAULT %,SERVICE POINTS,SERVICE POINTS WON,% OF SERVICE POINTS WON,RETURN POINTS WON,RETURN POINTS,% OF RETURN POINTS WON,TOTAL POINTS WON,TOTAL POINTS,% OF TOTAL POINTS WON,% OF FIRST SERVICES IN,FIRST SERVICE POINTS WON,FIRST SERVICES IN,% OF FIRST SERVICE POINTS WON,SECOND SERVICE POINTS WON,SECOND SERVICES IN,% OF SECOND SERVICE POINTS WON,BREAK POINTS SAVED,BREAK POINTS ALLOWED,% OF BREAK POINTS SAVED,BREAK POINTS WON,BREAK POINTS CREATED,% OF BREAK POINTS WON,FIRST RETURN POINTS WON,FIRST RETURN POINTS,% OF FIRST RETURN POINTS WON,SECOND RETURN POINTS WON,SECOND RETURN POINTS,% OF SECOND RETURN POINTS WON,MAX GAMES WON IN ROW,MAX POINTS WON IN ROW
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-102,01/20/2023,R32,Finished,1,200218,Marton Fucsovics,78,,set 4,4,2,LOSE,1,4,0.250,1,4,0.250,2,8,0.250,0,0.000,0,0.000,21,8,0.381,8,22,0.364,16,43,0.372,0.762,6,16,0.375,2,5,0.400,2,5,0.400,1,1,1.000,4,12,0.333,4,10,0.400,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-102,01/20/2023,R32,Finished,2,200386,Jannik Sinner,16,,set 4,4,2,WIN,3,4,0.750,3,4,0.750,6,8,0.750,0,0.000,1,0.045,22,14,0.636,13,21,0.619,27,43,0.628,0.545,8,12,0.667,6,10,0.600,0,1,0.000,3,5,0.600,10,16,0.625,3,5,0.600,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-102,01/20/2023,R32,Finished,1,200218,Marton Fucsovics,78,,set 5,5,2,LOSE,0,3,0.000,0,3,0.000,0,6,0.000,1,0.062,1,0.062,16,4,0.250,5,17,0.294,9,33,0.273,0.562,3,9,0.333,1,7,0.143,1,4,0.250,0,0,0.000,2,8,0.250,3,9,0.333,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-102,01/20/2023,R32,Finished,2,200386,Jannik Sinner,16,,set 5,5,2,WIN,3,3,1.000,3,3,1.000,6,6,1.000,0,0.000,0,0.000,17,12,0.706,12,16,0.750,24,33,0.727,0.471,6,8,0.750,6,9,0.667,0,0,0.000,3,4,0.750,6,9,0.667,6,7,0.857,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-103,01/20/2023,R32,Finished,1,200328,Sebastian Korda,31,,set 1,1,1,WIN,3,6,0.500,3,6,0.500,6,12,0.500,1,0.022,2,0.044,45,22,0.489,33,66,0.500,55,111,0.495,0.600,15,27,0.556,7,18,0.389,1,4,0.250,3,8,0.375,18,41,0.439,15,25,0.600,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-103,01/20/2023,R32,Finished,2,200014,Daniil Medvedev,8,,set 1,1,1,LOSE,3,6,0.500,3,6,0.500,6,12,0.500,1,0.015,1,0.015,66,33,0.500,23,45,0.511,56,111,0.505,0.621,23,41,0.561,10,25,0.400,5,8,0.625,3,4,0.750,12,27,0.444,11,18,0.611,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-103,01/20/2023,R32,Finished,1,200328,Sebastian Korda,31,,set 2,2,1,WIN,5,5,1.000,1,4,0.250,6,9,0.667,2,0.065,1,0.032,31,21,0.677,8,22,0.364,29,53,0.547,0.516,13,16,0.812,8,15,0.533,1,1,1.000,1,1,1.000,3,12,0.250,5,10,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-103,01/20/2023,R32,Finished,2,200014,Daniil Medvedev,8,,set 2,2,1,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,2,0.091,2,0.091,22,14,0.636,10,31,0.323,24,53,0.453,0.545,9,12,0.750,5,10,0.500,0,1,0.000,0,1,0.000,3,16,0.188,7,15,0.467,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-103,01/20/2023,R32,Finished,1,200328,Sebastian Korda,31,,set 3,3,1,WIN,5,6,0.833,1,6,0.167,6,12,0.500,0,0.000,2,0.048,42,29,0.690,10,34,0.294,39,76,0.513,0.738,25,31,0.806,4,11,0.364,0,1,0.000,1,1,1.000,5,25,0.200,5,9,0.556,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-103,01/20/2023,R32,Finished,2,200014,Daniil Medvedev,8,,set 3,3,1,LOSE,5,6,0.833,1,6,0.167,6,12,0.500,6,0.176,0,0.000,34,24,0.706,13,42,0.310,37,76,0.487,0.735,20,25,0.800,4,9,0.444,0,1,0.000,1,1,1.000,6,31,0.194,7,11,0.636,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-104,01/20/2023,R32,Finished,1,200185,Stefanos Tsitsipas,4,,set 1,1,1,WIN,4,4,1.000,2,4,0.500,6,8,0.750,2,0.091,1,0.045,22,16,0.727,9,21,0.429,25,43,0.581,0.682,11,15,0.733,5,7,0.714,0,0,0.000,2,3,0.667,6,16,0.375,3,5,0.600,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-104,01/20/2023,R32,Finished,2,200186,Tallon Griekspoor,63,,set 1,1,1,LOSE,2,4,0.500,0,4,0.000,2,8,0.250,0,0.000,0,0.000,21,12,0.571,6,22,0.273,18,43,0.419,0.762,10,16,0.625,2,5,0.400,1,3,0.333,0,0,0.000,4,15,0.267,2,7,0.286,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-104,01/20/2023,R32,Finished,1,200185,Stefanos Tsitsipas,4,,set 2,2,1,WIN,6,6,1.000,0,6,0.000,6,12,0.500,4,0.111,3,0.083,36,28,0.778,19,49,0.388,47,85,0.553,0.611,19,22,0.864,9,14,0.643,1,1,1.000,0,2,0.000,8,27,0.296,11,22,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-104,01/20/2023,R32,Finished,2,200186,Tallon Griekspoor,63,,set 2,2,1,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,5,0.102,2,0.041,49,30,0.612,8,36,0.222,38,85,0.447,0.551,19,27,0.704,11,22,0.500,2,2,1.000,0,1,0.000,3,22,0.136,5,14,0.357,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-104,01/20/2023,R32,Finished,1,200185,Stefanos Tsitsipas,4,,set 3,3,1,WIN,5,5,1.000,1,4,0.250,6,9,0.667,1,0.038,1,0.038,26,20,0.769,10,27,0.370,30,53,0.566,0.654,14,17,0.824,6,9,0.667,0,0,0.000,1,2,0.500,7,19,0.368,3,8,0.375,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-104,01/20/2023,R32,Finished,2,200186,Tallon Griekspoor,63,,set 3,3,1,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,1,0.037,0,0.000,27,17,0.630,6,26,0.231,23,53,0.434,0.704,12,19,0.632,5,8,0.625,1,2,0.500,0,0,0.000,3,17,0.176,3,9,0.333,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-105,01/21/2023,R32,Finished,1,200311,Alexei Popyrin,113,,set 1,1,2,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,5,0.200,1,0.040,25,15,0.600,7,29,0.241,22,54,0.407,0.840,13,21,0.619,2,4,0.500,1,2,0.500,0,1,0.000,4,18,0.222,3,11,0.273,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-105,01/21/2023,R32,Finished,2,200861,Ben Shelton,89,,set 1,1,2,WIN,5,5,1.000,1,4,0.250,6,9,0.667,6,0.207,0,0.000,29,22,0.759,10,25,0.400,32,54,0.593,0.621,14,18,0.778,8,11,0.727,1,1,1.000,1,2,0.500,8,21,0.381,2,4,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-105,01/21/2023,R32,Finished,1,200311,Alexei Popyrin,113,,set 2,2,2,LOSE,6,6,1.000,0,6,0.000,6,12,0.500,7,0.179,0,0.000,39,29,0.744,10,41,0.244,39,80,0.488,0.744,22,29,0.759,7,10,0.700,3,3,1.000,0,3,0.000,4,24,0.167,6,17,0.353,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-105,01/21/2023,R32,Finished,2,200861,Ben Shelton,89,,set 2,2,2,WIN,6,6,1.000,0,6,0.000,6,12,0.500,4,0.098,2,0.049,41,31,0.756,10,39,0.256,41,80,0.512,0.585,20,24,0.833,11,17,0.647,3,3,1.000,0,3,0.000,7,29,0.241,3,10,0.300,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-105,01/21/2023,R32,Finished,1,200311,Alexei Popyrin,113,,set 3,3,2,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,2,0.071,0,0.000,28,18,0.643,2,22,0.091,20,50,0.400,0.714,16,20,0.800,2,8,0.250,2,3,0.667,0,0,0.000,0,18,0.000,2,4,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-105,01/21/2023,R32,Finished,2,200861,Ben Shelton,89,,set 3,3,2,WIN,5,5,1.000,1,5,0.200,6,10,0.600,2,0.091,1,0.045,22,20,0.909,10,28,0.357,30,50,0.600,0.818,18,18,1.000,2,4,0.500,0,0,0.000,1,3,0.333,4,20,0.200,6,8,0.750,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-106,01/21/2023,R32,Finished,1,200118,Andrey Rublev,6,,set 1,1,1,WIN,5,5,1.000,1,5,0.200,6,10,0.600,4,0.125,0,0.000,32,23,0.719,13,34,0.382,36,66,0.545,0.562,15,18,0.833,8,14,0.571,1,1,1.000,1,2,0.500,8,26,0.308,5,8,0.625,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-106,01/21/2023,R32,Finished,2,200013,Daniel Evans,30,,set 1,1,1,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,2,0.059,1,0.029,34,21,0.618,9,32,0.281,30,66,0.455,0.765,18,26,0.692,3,8,0.375,1,2,0.500,0,1,0.000,3,18,0.167,6,14,0.429,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-106,01/21/2023,R32,Finished,1,200118,Andrey Rublev,6,,set 2,2,1,WIN,4,4,1.000,2,4,0.500,6,8,0.750,3,0.143,0,0.000,21,17,0.810,15,30,0.500,32,51,0.627,0.667,11,14,0.786,6,7,0.857,0,0,0.000,2,7,0.286,9,19,0.474,6,11,0.545,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-106,01/21/2023,R32,Finished,2,200013,Daniel Evans,30,,set 2,2,1,LOSE,2,4,0.500,0,4,0.000,2,8,0.250,1,0.033,0,0.000,30,15,0.500,4,21,0.190,19,51,0.373,0.633,10,19,0.526,5,11,0.455,5,7,0.714,0,0,0.000,3,14,0.214,1,7,0.143,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-106,01/21/2023,R32,Finished,1,200118,Andrey Rublev,6,,set 3,3,1,WIN,5,5,1.000,1,4,0.250,6,9,0.667,3,0.107,1,0.036,28,21,0.750,13,33,0.394,34,61,0.557,0.679,15,19,0.789,6,9,0.667,3,3,1.000,1,6,0.167,7,22,0.318,6,11,0.545,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-106,01/21/2023,R32,Finished,2,200013,Daniel Evans,30,,set 3,3,1,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,0,0.000,2,0.061,33,20,0.606,7,28,0.250,27,61,0.443,0.667,15,22,0.682,5,11,0.455,5,6,0.833,0,3,0.000,4,19,0.211,3,9,0.333,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-107,01/21/2023,R32,Finished,1,200052,Andy Murray,66,,set 1,1,2,LOSE,1,3,0.333,0,4,0.000,1,7,0.143,1,0.050,3,0.150,20,8,0.400,3,19,0.158,11,39,0.282,0.550,7,11,0.636,1,9,0.111,1,3,0.333,0,0,0.000,3,16,0.188,0,3,0.000,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-107,01/21/2023,R32,Finished,2,200096,Roberto Bautista-Agut,25,,set 1,1,2,WIN,4,4,1.000,2,3,0.667,6,7,0.857,2,0.105,0,0.000,19,16,0.842,12,20,0.600,28,39,0.718,0.842,13,16,0.812,3,3,1.000,0,0,0.000,2,3,0.667,4,11,0.364,8,9,0.889,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-107,01/21/2023,R32,Finished,1,200052,Andy Murray,66,,set 2,2,1,WIN,5,6,0.833,1,6,0.167,6,12,0.500,3,0.059,2,0.039,51,33,0.647,10,37,0.270,43,88,0.489,0.608,20,31,0.645,13,20,0.650,3,4,0.750,1,1,1.000,5,23,0.217,5,14,0.357,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-107,01/21/2023,R32,Finished,2,200096,Roberto Bautista-Agut,25,,set 2,2,1,LOSE,5,6,0.833,1,6,0.167,6,12,0.500,1,0.027,1,0.027,37,27,0.730,18,51,0.353,45,88,0.511,0.622,18,23,0.783,9,14,0.643,0,1,0.000,1,4,0.250,11,31,0.355,7,20,0.350,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-107,01/21/2023,R32,Finished,1,200052,Andy Murray,66,,set 3,3,2,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,2,0.065,0,0.000,31,18,0.581,4,25,0.160,22,56,0.393,0.581,11,18,0.611,7,13,0.538,2,3,0.667,0,0,0.000,0,18,0.000,4,7,0.571,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-107,01/21/2023,R32,Finished,2,200096,Roberto Bautista-Agut,25,,set 3,3,2,WIN,5,5,1.000,1,4,0.250,6,9,0.667,0,0.000,0,0.000,25,21,0.840,13,31,0.419,34,56,0.607,0.720,18,18,1.000,3,7,0.429,0,0,0.000,1,3,0.333,7,18,0.389,6,13,0.462,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-107,01/21/2023,R32,Finished,1,200052,Andy Murray,66,,set 4,4,2,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,1,0.029,0,0.000,35,18,0.514,9,27,0.333,27,62,0.435,0.629,12,22,0.545,6,13,0.462,2,4,0.500,1,1,1.000,9,23,0.391,0,4,0.000,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-107,01/21/2023,R32,Finished,2,200096,Roberto Bautista-Agut,25,,set 4,4,2,WIN,4,5,0.800,2,5,0.400,6,10,0.600,2,0.074,0,0.000,27,18,0.667,17,35,0.486,35,62,0.565,0.852,14,23,0.609,4,4,1.000,0,1,0.000,2,4,0.500,10,22,0.455,7,13,0.538,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-108,01/21/2023,R32,Finished,1,200234,Benjamin Bonzi,48,,set 1,1,2,LOSE,4,6,0.667,2,6,0.333,6,12,0.500,3,0.048,1,0.016,63,33,0.524,10,32,0.312,43,95,0.453,0.619,22,39,0.564,11,24,0.458,12,14,0.857,2,4,0.500,3,16,0.188,7,16,0.438,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-108,01/21/2023,R32,Finished,2,200048,Alex De Minaur,24,,set 1,1,2,WIN,4,6,0.667,2,6,0.333,6,12,0.500,3,0.094,2,0.062,32,22,0.688,30,63,0.476,52,95,0.547,0.500,13,16,0.812,9,16,0.562,2,4,0.500,2,14,0.143,17,39,0.436,13,24,0.542,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-108,01/21/2023,R32,Finished,1,200234,Benjamin Bonzi,48,,set 2,2,2,LOSE,1,4,0.250,1,4,0.250,2,8,0.250,1,0.031,1,0.031,32,13,0.406,9,21,0.429,22,53,0.415,0.656,10,21,0.476,3,11,0.273,3,6,0.500,1,1,1.000,4,13,0.308,5,8,0.625,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-108,01/21/2023,R32,Finished,2,200048,Alex De Minaur,24,,set 2,2,2,WIN,3,4,0.750,3,4,0.750,6,8,0.750,0,0.000,0,0.000,21,12,0.571,19,32,0.594,31,53,0.585,0.619,9,13,0.692,3,8,0.375,0,1,0.000,3,6,0.500,11,21,0.524,8,11,0.727,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-108,01/21/2023,R32,Finished,1,200234,Benjamin Bonzi,48,,set 3,3,2,LOSE,1,3,0.333,0,4,0.000,1,7,0.143,2,0.125,0,0.000,16,8,0.500,4,21,0.190,12,37,0.324,0.625,5,10,0.500,3,6,0.500,0,2,0.000,0,1,0.000,1,10,0.100,3,11,0.273,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-108,01/21/2023,R32,Finished,2,200048,Alex De Minaur,24,,set 3,3,2,WIN,4,4,1.000,2,3,0.667,6,7,0.857,5,0.238,2,0.095,21,17,0.810,8,16,0.500,25,37,0.676,0.476,9,10,0.900,8,11,0.727,1,1,1.000,2,2,1.000,5,10,0.500,3,6,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-109,01/21/2023,R32,Finished,1,200024,Grigor Dimitrov,28,,set 1,1,2,LOSE,5,6,0.833,1,6,0.167,6,12,0.500,6,0.118,1,0.020,51,31,0.608,15,46,0.326,46,97,0.474,0.549,22,28,0.786,9,23,0.391,3,4,0.750,1,3,0.333,10,35,0.286,5,11,0.455,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-109,01/21/2023,R32,Finished,2,200036,Novak Djokovic,5,,set 1,1,2,WIN,5,6,0.833,1,6,0.167,6,12,0.500,5,0.109,0,0.000,46,31,0.674,20,51,0.392,51,97,0.526,0.761,25,35,0.714,6,11,0.545,2,3,0.667,1,4,0.250,6,28,0.214,14,23,0.609,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-109,01/21/2023,R32,Finished,1,200024,Grigor Dimitrov,28,,set 2,2,2,LOSE,3,4,0.750,0,5,0.000,3,9,0.333,5,0.147,1,0.029,34,20,0.588,6,26,0.231,26,60,0.433,0.647,14,22,0.636,6,12,0.500,3,4,0.750,0,0,0.000,3,19,0.158,3,7,0.429,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-109,01/21/2023,R32,Finished,2,200036,Novak Djokovic,5,,set 2,2,2,WIN,5,5,1.000,1,4,0.250,6,9,0.667,1,0.038,1,0.038,26,20,0.769,14,34,0.412,34,60,0.567,0.731,16,19,0.842,4,7,0.571,0,0,0.000,1,4,0.250,8,22,0.364,6,12,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-109,01/21/2023,R32,Finished,1,200024,Grigor Dimitrov,28,,set 3,3,2,LOSE,2,5,0.400,2,5,0.400,4,10,0.400,4,0.129,2,0.065,31,15,0.484,18,40,0.450,33,71,0.465,0.613,11,19,0.579,4,12,0.333,1,4,0.250,2,5,0.400,8,27,0.296,10,13,0.769,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-109,01/21/2023,R32,Finished,2,200036,Novak Djokovic,5,,set 3,3,2,WIN,3,5,0.600,3,5,0.600,6,10,0.600,5,0.125,1,0.025,40,22,0.550,16,31,0.516,38,71,0.535,0.675,19,27,0.704,3,13,0.231,3,5,0.600,3,4,0.750,8,19,0.421,8,12,0.667,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-110,01/21/2023,R32,Finished,1,200463,Jeffrey John Wolf,67,,set 1,1,1,WIN,4,5,0.800,2,5,0.400,6,10,0.600,1,0.027,1,0.027,37,23,0.622,12,30,0.400,35,67,0.522,0.568,12,21,0.571,11,16,0.688,1,2,0.500,2,4,0.500,8,20,0.400,4,10,0.400,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-110,01/21/2023,R32,Finished,2,200104,Michael Mmoh,107,,set 1,1,1,LOSE,3,5,0.600,1,5,0.200,4,10,0.400,4,0.133,1,0.033,30,18,0.600,14,37,0.378,32,67,0.478,0.667,12,20,0.600,6,10,0.600,2,4,0.500,1,2,0.500,9,21,0.429,5,16,0.312,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-110,01/21/2023,R32,Finished,1,200463,Jeffrey John Wolf,67,,set 2,2,1,WIN,4,4,1.000,2,3,0.667,6,7,0.857,3,0.158,1,0.053,19,16,0.842,9,16,0.562,25,35,0.714,0.526,10,10,1.000,6,9,0.667,0,0,0.000,2,2,1.000,4,8,0.500,5,8,0.625,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-110,01/21/2023,R32,Finished,2,200104,Michael Mmoh,107,,set 2,2,1,LOSE,1,3,0.333,0,4,0.000,1,7,0.143,1,0.062,2,0.125,16,7,0.438,3,19,0.158,10,35,0.286,0.500,4,8,0.500,3,8,0.375,0,2,0.000,0,0,0.000,0,10,0.000,3,9,0.333,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-110,01/21/2023,R32,Finished,1,200463,Jeffrey John Wolf,67,,set 3,3,1,WIN,4,4,1.000,2,4,0.500,6,8,0.750,6,0.231,1,0.038,26,18,0.692,11,21,0.524,29,47,0.617,0.654,14,17,0.824,4,9,0.444,3,3,1.000,2,2,1.000,6,12,0.500,5,9,0.556,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-110,01/21/2023,R32,Finished,2,200104,Michael Mmoh,107,,set 3,3,1,LOSE,2,4,0.500,0,4,0.000,2,8,0.250,1,0.048,0,0.000,21,10,0.476,8,26,0.308,18,47,0.383,0.571,6,12,0.500,4,9,0.444,0,2,0.000,0,3,0.000,3,17,0.176,5,9,0.556,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-111,01/21/2023,R32,Finished,1,200270,Tommy Paul,35,,set 1,1,1,WIN,4,4,1.000,2,3,0.667,6,7,0.857,2,0.100,0,0.000,20,16,0.800,12,20,0.600,28,40,0.700,0.650,12,13,0.923,4,7,0.571,0,0,0.000,2,4,0.500,8,14,0.571,4,6,0.667,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-111,01/21/2023,R32,Finished,2,200371,Jenson Brooksby,39,,set 1,1,1,LOSE,1,3,0.333,0,4,0.000,1,7,0.143,0,0.000,1,0.050,20,8,0.400,4,20,0.200,12,40,0.300,0.700,6,14,0.429,2,6,0.333,2,4,0.500,0,0,0.000,1,13,0.077,3,7,0.429,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-111,01/21/2023,R32,Finished,1,200270,Tommy Paul,35,,set 2,2,1,WIN,5,5,1.000,1,5,0.200,6,10,0.600,3,0.088,1,0.029,34,23,0.676,12,33,0.364,35,67,0.522,0.500,13,17,0.765,10,17,0.588,3,3,1.000,1,2,0.500,6,21,0.286,6,12,0.500,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-111,01/21/2023,R32,Finished,2,200371,Jenson Brooksby,39,,set 2,2,1,LOSE,4,5,0.800,0,5,0.000,4,10,0.400,0,0.000,0,0.000,33,21,0.636,11,34,0.324,32,67,0.478,0.636,15,21,0.714,6,12,0.500,1,2,0.500,0,3,0.000,4,17,0.235,7,17,0.412,,
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-111,01/21/2023,R32,Finished,1,200270,Tommy Paul,35,,set 3,3,1,WIN,4,4,1.000,2,5,0.400,6,9,0.667,2,0.083,1,0.042,24,17,0.708,21,45,0.467,38,69,0.551,0.667,12,16,0.750,5,8,0.625,1,1,1.000,2,8,0.250,10,26,0.385,11,19,0.579,,
