TOURNAMENT INFORMATION,,,,,,,,,,MATCH INFORMATION,,,,,,,,,,,STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATASET,TOURNAMENT ID,TOURNAMENT NAME,TOURNAMENT YEAR,TOURNAMENT START DATE,GENDER,TOURNAMENT SIZE,SURFACE,GROUND,BEST OF,MATCH ID,MATCH DATE,ROUND,MATCH STATUS,PLAYER NUM,PLAYER ID,PLAYER NAME,PLAYER RANK,MONEYLINE US,SET,SET NUMBER,PLAYER WINNER NUM,RESULT,SERVICE GAMES WON,SERVICE GAMES,% OF SERVICE GAMES WON ,RETURN GAMES WON,RETURN GAMES,% OF RETURN GAMES WON ,TOTAL GAMES WON,TOTAL GAMES,% OF TOTAL GAMES WON ,ACES,ACE %,DOUBLE FAULTS,DOUBLE FAULT %,SERVICE POINTS,SERVICE POINTS WON,% OF SERVICE POINTS WON,RETURN POINTS WON,RETURN POINTS,% OF RETURN POINTS WON,TOTAL POINTS WON,TOTAL POINTS,% OF TOTAL POINTS WON,% OF FIRST SERVICES IN,FIRST SERVICE POINTS WON,FIRST SERVICES IN,% OF FIRST SERVICE POINTS WON,SECOND SERVICE POINTS WON,SECOND SERVICES IN,% OF SECOND SERVICE POINTS WON,BREAK POINTS SAVED,BREAK POINTS ALLOWED,% OF BREAK POINTS SAVED,BREAK POINTS WON,BREAK POINTS CREATED,% OF BREAK POINTS WON,FIRST RETURN POINTS WON,FIRST RETURN POINTS,% OF FIRST RETURN POINTS WON,SECOND RETURN POINTS WON,SECOND RETURN POINTS,% OF SECOND RETURN POINTS WON,MAX GAMES WON IN ROW,MAX POINTS WON IN ROW
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-009,02/14/2023,R32,Finished,1,200207,Mikael Ymer,72,-106,match,0,2,LOSE,9,12,0.75,2,12,0.167,11,24,0.458,2,0.024,0,0,82,51,0.622,26,74,0.351,77,156,0.494,0.854,45,70,0.643,6,12,0.5,6,9,0.667,2,2,1,16,53,0.302,10,21,0.476,3,6
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-009,02/14/2023,R32,Finished,2,200186,Tallon Griekspoor,61,-121,match,0,2,WIN,10,12,0.833,3,12,0.25,13,24,0.542,9,0.122,2,0.027,74,48,0.649,31,82,0.378,79,156,0.506,0.716,37,53,0.698,11,21,0.524,0,2,0,3,9,0.333,25,70,0.357,6,12,0.5,3,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-010,02/14/2023,R32,Finished,1,200321,Soonwoo Kwon,63,143,match,0,2,LOSE,10,11,0.909,0,11,0,10,22,0.455,4,0.062,1,0.016,64,47,0.734,24,81,0.296,71,145,0.49,0.625,33,40,0.825,14,24,0.583,1,2,0.5,0,3,0,10,61,0.164,14,20,0.7,1,6
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-010,02/14/2023,R32,Finished,2,200007,Alexander Zverev,17,-184,match,0,2,WIN,11,11,1,1,11,0.091,12,22,0.545,10,0.123,0,0,81,57,0.704,17,64,0.266,74,145,0.51,0.753,51,61,0.836,6,20,0.3,3,3,1,1,2,0.5,7,40,0.175,10,24,0.417,2,6
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-011,02/14/2023,R32,Finished,1,200185,Stefanos Tsitsipas,3,-619,match,0,1,WIN,9,10,0.9,4,9,0.444,13,19,0.684,9,0.129,1,0.014,70,45,0.643,30,64,0.469,75,134,0.56,0.557,27,39,0.692,18,31,0.581,1,2,0.5,4,8,0.5,12,35,0.343,18,29,0.621,5,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-011,02/14/2023,R32,Finished,2,200424,Emil Ruusuvuori,52,404,match,0,1,LOSE,5,9,0.556,1,10,0.1,6,19,0.316,2,0.031,4,0.062,64,34,0.531,25,70,0.357,59,134,0.44,0.547,23,35,0.657,11,29,0.379,4,8,0.5,1,2,0.5,12,39,0.308,13,31,0.419,3,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-012,02/15/2023,R32,Finished,1,200048,Alex De Minaur,25,171,match,0,1,WIN,10,10,1,2,10,0.2,12,20,0.6,3,0.056,4,0.074,54,40,0.741,27,69,0.391,67,123,0.545,0.593,28,32,0.875,12,22,0.545,0,0,0,2,6,0.333,7,37,0.189,20,32,0.625,3,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-012,02/15/2023,R32,Finished,2,200118,Andrey Rublev,5,-222,match,0,1,LOSE,8,10,0.8,0,10,0,8,20,0.4,7,0.101,3,0.043,69,42,0.609,14,54,0.259,56,123,0.455,0.536,30,37,0.811,12,32,0.375,4,6,0.667,0,0,0,4,32,0.125,10,22,0.455,1,4
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-013,02/15/2023,R32,Finished,1,200234,Benjamin Bonzi,48,410,match,0,2,LOSE,8,12,0.667,1,12,0.083,9,24,0.375,8,0.078,3,0.029,102,55,0.539,25,78,0.321,80,180,0.444,0.637,37,65,0.569,18,37,0.486,9,13,0.692,1,3,0.333,10,45,0.222,15,33,0.455,3,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-013,02/15/2023,R32,Finished,2,200386,Jannik Sinner,14,-614,match,0,2,WIN,11,12,0.917,4,12,0.333,15,24,0.625,7,0.09,0,0,78,53,0.679,47,102,0.461,100,180,0.556,0.577,35,45,0.778,18,33,0.545,2,3,0.667,4,13,0.308,28,65,0.431,19,37,0.514,4,8
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-014,02/15/2023,R32,Finished,1,200485,Botic Van De Zandschulp,35,-146,match,0,1,WIN,11,17,0.647,6,17,0.353,17,34,0.5,6,0.06,10,0.1,100,60,0.6,46,108,0.426,106,208,0.51,0.57,41,57,0.719,19,43,0.442,1,7,0.143,6,16,0.375,18,64,0.281,28,44,0.636,5,9
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-014,02/15/2023,R32,Finished,2,200128,Quentin Halys,62,115,match,0,1,LOSE,11,17,0.647,6,17,0.353,17,34,0.5,14,0.13,3,0.028,108,62,0.574,40,100,0.4,102,208,0.49,0.593,46,64,0.719,16,44,0.364,10,16,0.625,6,7,0.857,16,57,0.281,24,43,0.558,3,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-015,02/15/2023,R32,Finished,1,200493,Holger Vitus Nodskov Rune,9,-693,match,0,1,WIN,8,10,0.8,4,10,0.4,12,20,0.6,4,0.077,2,0.038,52,32,0.615,31,66,0.47,63,118,0.534,0.731,25,38,0.658,7,14,0.5,0,2,0,4,12,0.333,14,40,0.35,17,26,0.654,5,6
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-015,02/15/2023,R32,Finished,2,200372,Constant Lestienne,54,444,match,0,1,LOSE,6,10,0.6,2,10,0.2,8,20,0.4,1,0.015,4,0.061,66,35,0.53,20,52,0.385,55,118,0.466,0.606,26,40,0.65,9,26,0.346,8,12,0.667,2,2,1,13,38,0.342,7,14,0.5,2,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-016,02/15/2023,R32,Finished,1,200781,Tim Van Rijthoven,110,150,match,0,2,LOSE,12,14,0.857,0,16,0,12,30,0.4,13,0.176,3,0.041,74,58,0.784,21,91,0.231,79,165,0.479,0.635,42,47,0.894,16,27,0.593,1,3,0.333,0,1,0,9,52,0.173,12,39,0.308,1,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-016,02/15/2023,R32,Finished,2,200464,Maxime Cressy,40,-194,match,0,2,WIN,16,16,1,2,14,0.143,18,30,0.6,21,0.231,7,0.077,91,70,0.769,16,74,0.216,86,165,0.521,0.571,43,52,0.827,27,39,0.692,1,1,1,2,3,0.667,5,47,0.106,11,27,0.407,3,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-017,02/15/2023,R16,Finished,1,200339,Hubert Hurkacz,10,-124,match,0,2,LOSE,11,12,0.917,1,12,0.083,12,24,0.5,19,0.268,0,0,71,52,0.732,26,86,0.302,78,157,0.497,0.69,40,49,0.816,12,22,0.545,0,1,0,1,2,0.5,12,53,0.226,14,33,0.424,2,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-017,02/15/2023,R16,Finished,2,200024,Grigor Dimitrov,28,-103,match,0,2,WIN,11,12,0.917,1,12,0.083,12,24,0.5,8,0.093,3,0.035,86,60,0.698,19,71,0.268,79,157,0.503,0.616,41,53,0.774,19,33,0.576,1,2,0.5,1,1,1,9,49,0.184,10,22,0.455,3,4
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-018,02/15/2023,R16,Finished,1,200092,Stan Wawrinka,130,-159,match,0,1,WIN,9,9,1,3,9,0.333,12,18,0.667,11,0.234,1,0.021,47,38,0.809,31,70,0.443,69,117,0.59,0.574,26,27,0.963,12,20,0.6,0,0,0,3,8,0.375,15,40,0.375,16,30,0.533,3,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-018,02/15/2023,R16,Finished,2,200039,Richard Gasquet,45,124,match,0,1,LOSE,6,9,0.667,0,9,0,6,18,0.333,1,0.014,5,0.071,70,39,0.557,9,47,0.191,48,117,0.41,0.571,25,40,0.625,14,30,0.467,5,8,0.625,0,0,0,1,27,0.037,8,20,0.4,1,4
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-019,02/15/2023,R16,Finished,1,200186,Tallon Griekspoor,61,183,match,0,1,WIN,14,15,0.933,2,14,0.143,16,29,0.552,12,0.14,3,0.035,86,63,0.733,26,77,0.338,89,163,0.546,0.64,50,55,0.909,13,31,0.419,6,7,0.857,2,2,1,16,55,0.291,10,22,0.455,3,9
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-019,02/15/2023,R16,Finished,2,200007,Alexander Zverev,17,-237,match,0,1,LOSE,12,14,0.857,1,15,0.067,13,29,0.448,5,0.065,4,0.052,77,51,0.662,23,86,0.267,74,163,0.454,0.714,39,55,0.709,12,22,0.545,0,2,0,1,7,0.143,5,55,0.091,18,31,0.581,3,6
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-020,02/16/2023,R16,Finished,1,200014,Daniil Medvedev,11,-778,match,0,1,WIN,8,8,1,4,8,0.5,12,16,0.75,6,0.103,2,0.034,58,39,0.672,32,63,0.508,71,121,0.587,0.724,28,42,0.667,11,16,0.688,6,6,1,4,16,0.25,17,38,0.447,15,25,0.6,5,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-020,02/16/2023,R16,Finished,2,200485,Botic Van De Zandschulp,35,500,match,0,1,LOSE,4,8,0.5,0,8,0,4,16,0.25,0,0,5,0.079,63,31,0.492,19,58,0.328,50,121,0.413,0.603,21,38,0.553,10,25,0.4,12,16,0.75,0,6,0,14,42,0.333,5,16,0.312,1,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-021,02/16/2023,R16,Finished,1,200158,Gregoire Barrere,71,335,match,0,2,LOSE,6,9,0.667,1,10,0.1,7,19,0.368,3,0.057,1,0.019,53,29,0.547,16,54,0.296,45,107,0.421,0.547,16,29,0.552,13,24,0.542,2,5,0.4,1,2,0.5,6,27,0.222,10,27,0.37,2,6
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-021,02/16/2023,R16,Finished,2,200327,Felix Auger Aliassime,8,-470,match,0,2,WIN,9,10,0.9,3,9,0.333,12,19,0.632,9,0.167,3,0.056,54,38,0.704,24,53,0.453,62,107,0.579,0.5,21,27,0.778,17,27,0.63,1,2,0.5,3,5,0.6,13,29,0.448,11,24,0.458,3,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-022,02/16/2023,R16,Retired,1,200493,Holger Vitus Nodskov Rune,9,-1250,match,0,2,LOSE,3,7,0.429,1,7,0.143,4,14,0.286,4,0.07,5,0.088,57,29,0.509,22,54,0.407,51,111,0.459,0.649,22,37,0.595,7,20,0.35,3,7,0.429,1,3,0.333,10,34,0.294,12,20,0.6,3,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-022,02/16/2023,R16,Retired,2,200769,Gijs Brouwer,160,671,match,0,2,WIN,6,7,0.857,4,7,0.571,10,14,0.714,5,0.093,1,0.019,54,32,0.593,28,57,0.491,60,111,0.541,0.63,24,34,0.706,8,20,0.4,2,3,0.667,4,7,0.571,15,37,0.405,13,20,0.65,8,4
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-023,02/16/2023,R16,Finished,1,200464,Maxime Cressy,40,185,match,0,2,LOSE,12,15,0.8,2,15,0.133,14,30,0.467,12,0.136,11,0.125,88,55,0.625,22,79,0.278,77,167,0.461,0.591,39,52,0.75,16,36,0.444,3,6,0.5,2,3,0.667,14,48,0.292,8,31,0.258,3,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-023,02/16/2023,R16,Finished,2,200048,Alex De Minaur,25,-246,match,0,2,WIN,13,15,0.867,3,15,0.2,16,30,0.533,7,0.089,4,0.051,79,57,0.722,33,88,0.375,90,167,0.539,0.608,34,48,0.708,23,31,0.742,1,3,0.333,3,6,0.5,13,52,0.25,20,36,0.556,3,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-024,02/16/2023,R16,Finished,1,200185,Stefanos Tsitsipas,3,-148,match,0,2,LOSE,7,10,0.7,0,9,0,7,19,0.368,1,0.016,3,0.048,62,36,0.581,7,44,0.159,43,106,0.406,0.516,22,32,0.688,14,30,0.467,1,4,0.25,0,0,0,3,27,0.111,4,17,0.235,1,4
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-024,02/16/2023,R16,Finished,2,200386,Jannik Sinner,14,117,match,0,2,WIN,9,9,1,3,10,0.3,12,19,0.632,3,0.068,1,0.023,44,37,0.841,26,62,0.419,63,106,0.594,0.614,24,27,0.889,13,17,0.765,0,0,0,3,4,0.75,10,32,0.312,16,30,0.533,5,8
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-025,02/17/2023,QF,Finished,1,200014,Daniil Medvedev,11,-158,match,0,1,WIN,8,9,0.889,4,9,0.444,12,18,0.667,4,0.082,2,0.041,49,35,0.714,24,54,0.444,59,103,0.573,0.612,22,30,0.733,13,19,0.684,2,3,0.667,4,7,0.571,6,27,0.222,18,27,0.667,5,6
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-025,02/17/2023,QF,Finished,2,200327,Felix Auger Aliassime,8,123,match,0,1,LOSE,5,9,0.556,1,9,0.111,6,18,0.333,1,0.019,3,0.056,54,30,0.556,14,49,0.286,44,103,0.427,0.5,21,27,0.778,9,27,0.333,3,7,0.429,1,3,0.333,8,30,0.267,6,19,0.316,2,4
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-026,02/17/2023,QF,Finished,1,200769,Gijs Brouwer,160,229,match,0,2,LOSE,8,10,0.8,0,10,0,8,20,0.4,5,0.098,1,0.02,51,35,0.686,18,63,0.286,53,114,0.465,0.667,21,34,0.618,14,17,0.824,0,2,0,0,4,0,12,43,0.279,6,20,0.3,1,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-026,02/17/2023,QF,Finished,2,200186,Tallon Griekspoor,61,-306,match,0,2,WIN,10,10,1,2,10,0.2,12,20,0.6,8,0.127,1,0.016,63,45,0.714,16,51,0.314,61,114,0.535,0.683,31,43,0.721,14,20,0.7,4,4,1,2,2,1,13,34,0.382,3,17,0.176,3,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-027,02/17/2023,QF,Finished,1,200024,Grigor Dimitrov,28,102,match,0,1,WIN,12,15,0.8,3,15,0.2,15,30,0.5,6,0.067,3,0.033,90,62,0.689,41,107,0.383,103,197,0.523,0.556,41,50,0.82,21,40,0.525,5,8,0.625,3,7,0.429,18,59,0.305,23,48,0.479,3,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-027,02/17/2023,QF,Finished,2,200048,Alex De Minaur,25,-130,match,0,1,LOSE,12,15,0.8,3,15,0.2,15,30,0.5,4,0.037,6,0.056,107,66,0.617,28,90,0.311,94,197,0.477,0.551,41,59,0.695,25,48,0.521,4,7,0.571,3,8,0.375,9,50,0.18,19,40,0.475,5,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-028,02/17/2023,QF,Finished,1,200386,Jannik Sinner,14,-493,match,0,1,WIN,7,8,0.875,5,8,0.625,12,16,0.75,4,0.077,0,0,52,35,0.673,23,40,0.575,58,92,0.63,0.577,22,30,0.733,13,22,0.591,4,5,0.8,5,8,0.625,9,22,0.409,14,18,0.778,5,8
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-028,02/17/2023,QF,Finished,2,200092,Stan Wawrinka,130,344,match,0,1,LOSE,3,8,0.375,1,8,0.125,4,16,0.25,2,0.05,1,0.025,40,17,0.425,17,52,0.327,34,92,0.37,0.55,13,22,0.591,4,18,0.222,3,8,0.375,1,5,0.2,8,30,0.267,9,22,0.409,2,4
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-029,02/18/2023,SF,Finished,1,200014,Daniil Medvedev,11,-479,match,0,1,WIN,6,7,0.857,6,8,0.75,12,15,0.8,8,0.145,0,0,55,34,0.618,31,51,0.608,65,106,0.613,0.655,25,36,0.694,9,19,0.474,4,5,0.8,6,13,0.462,19,34,0.559,12,17,0.706,8,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-029,02/18/2023,SF,Finished,2,200024,Grigor Dimitrov,28,331,match,0,1,LOSE,2,8,0.25,1,7,0.143,3,15,0.2,0,0,2,0.039,51,20,0.392,21,55,0.382,41,106,0.387,0.667,15,34,0.441,5,17,0.294,7,13,0.538,1,5,0.2,11,36,0.306,10,19,0.526,2,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-030,02/18/2023,SF,Finished,1,200386,Jannik Sinner,14,-707,match,0,1,WIN,12,12,1,1,12,0.083,13,24,0.542,7,0.093,1,0.013,75,55,0.733,23,75,0.307,78,150,0.52,0.52,32,39,0.821,23,36,0.639,0,0,0,1,1,1,8,42,0.19,15,33,0.455,3,7
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-030,02/18/2023,SF,Finished,2,200186,Tallon Griekspoor,61,447,match,0,1,LOSE,11,12,0.917,0,12,0,11,24,0.458,4,0.053,2,0.027,75,52,0.693,20,75,0.267,72,150,0.48,0.56,34,42,0.81,18,33,0.545,0,1,0,0,0,0,7,39,0.179,13,36,0.361,1,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-031,02/19/2023,F,Finished,1,200386,Jannik Sinner,14,130,match,0,2,LOSE,9,14,0.643,2,14,0.143,11,28,0.393,2,0.021,1,0.01,96,53,0.552,30,86,0.349,83,182,0.456,0.573,34,55,0.618,19,41,0.463,7,12,0.583,2,6,0.333,15,59,0.254,15,27,0.556,3,5
Tennis Stats 2023 ATP Season,2023-220,Rotterdam,2023,02/13/2023,m,32,Hard,Indoor,3,2023-220-031,02/19/2023,F,Finished,2,200014,Daniil Medvedev,11,-166,match,0,2,WIN,12,14,0.857,5,14,0.357,17,28,0.607,4,0.047,1,0.012,86,56,0.651,43,96,0.448,99,182,0.544,0.686,44,59,0.746,12,27,0.444,4,6,0.667,5,12,0.417,21,55,0.382,22,41,0.537,3,7
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-001,02/20/2023,R32,Finished,1,200384,Alejandro Davidovich Fokina,31,-197,match,0,1,WIN,7,9,0.778,5,10,0.5,12,19,0.632,4,0.062,1,0.015,65,40,0.615,27,58,0.466,67,123,0.545,0.569,27,37,0.73,13,28,0.464,7,9,0.778,5,8,0.625,18,37,0.486,9,21,0.429,5,9
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-001,02/20/2023,R32,Finished,2,200372,Constant Lestienne,53,156,match,0,1,LOSE,5,10,0.5,2,9,0.222,7,19,0.368,2,0.034,2,0.034,58,31,0.534,25,65,0.385,56,123,0.455,0.638,19,37,0.514,12,21,0.571,3,8,0.375,2,9,0.222,10,37,0.27,15,28,0.536,3,6
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-002,02/20/2023,R32,Retired,1,200469,Aslan Karatsev,101,106,match,0,2,LOSE,5,7,0.714,1,6,0.167,6,13,0.462,4,0.089,5,0.111,45,28,0.622,8,33,0.242,36,78,0.462,0.667,23,30,0.767,5,15,0.333,1,3,0.333,1,1,1,4,21,0.19,4,12,0.333,2,5
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-002,02/20/2023,R32,Retired,2,200315,Jason Kubler,74,-135,match,0,2,WIN,5,6,0.833,2,7,0.286,7,13,0.538,5,0.152,0,0,33,25,0.758,17,45,0.378,42,78,0.538,0.636,17,21,0.81,8,12,0.667,0,1,0,2,3,0.667,7,30,0.233,10,15,0.667,2,8
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-003,02/20/2023,R32,Finished,1,200021,Fernando Verdasco,154,206,match,0,2,LOSE,6,11,0.545,1,11,0.091,7,22,0.318,1,0.014,3,0.041,74,37,0.5,26,72,0.361,63,146,0.432,0.608,29,45,0.644,8,29,0.276,5,10,0.5,1,4,0.25,19,49,0.388,7,23,0.304,3,5
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-003,02/20/2023,R32,Finished,2,200099,Christopher O'connell,94,-273,match,0,2,WIN,10,11,0.909,5,11,0.455,15,22,0.682,5,0.069,1,0.014,72,46,0.639,37,74,0.5,83,146,0.568,0.681,30,49,0.612,16,23,0.696,3,4,0.75,5,10,0.5,16,45,0.356,21,29,0.724,6,8
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-004,02/20/2023,R32,Finished,1,200319,Lorenzo Sonego,71,118,match,0,2,LOSE,12,14,0.857,1,15,0.067,13,29,0.448,8,0.093,5,0.058,86,58,0.674,27,90,0.3,85,176,0.483,0.651,46,56,0.821,12,30,0.4,6,8,0.75,1,4,0.25,14,61,0.23,13,29,0.448,2,5
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-004,02/20/2023,R32,Finished,2,200052,Andy Murray,70,-149,match,0,2,WIN,14,15,0.933,2,14,0.143,16,29,0.552,1,0.011,2,0.022,90,63,0.7,28,86,0.326,91,176,0.517,0.678,47,61,0.77,16,29,0.552,3,4,0.75,2,8,0.25,10,56,0.179,18,30,0.6,5,6
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-005,02/20/2023,R32,Finished,1,200756,Oleksii Krutykh,167,209,match,0,2,LOSE,8,14,0.571,4,14,0.286,12,28,0.429,5,0.044,5,0.044,114,59,0.518,30,79,0.38,89,193,0.461,0.544,38,62,0.613,21,52,0.404,11,17,0.647,4,8,0.5,12,40,0.3,18,39,0.462,3,6
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-005,02/20/2023,R32,Finished,2,200249,Liam Broady,147,-280,match,0,2,WIN,10,14,0.714,6,14,0.429,16,28,0.571,4,0.051,1,0.013,79,49,0.62,55,114,0.482,104,193,0.539,0.506,28,40,0.7,21,39,0.538,4,8,0.5,6,17,0.353,24,62,0.387,31,52,0.596,7,8
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-006,02/21/2023,R32,Finished,1,200953,Abedallah Shelbayh,276,277,match,0,2,LOSE,11,14,0.786,2,14,0.143,13,28,0.464,9,0.103,2,0.023,87,55,0.632,30,87,0.345,85,174,0.489,0.575,37,50,0.74,18,37,0.486,7,10,0.7,2,6,0.333,13,53,0.245,17,34,0.5,5,6
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-006,02/21/2023,R32,Finished,2,200321,Soonwoo Kwon,68,-378,match,0,2,WIN,12,14,0.857,3,14,0.214,15,28,0.536,11,0.126,3,0.034,87,57,0.655,32,87,0.368,89,174,0.511,0.609,40,53,0.755,17,34,0.5,4,6,0.667,3,10,0.3,13,50,0.26,19,37,0.514,3,6
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-007,02/21/2023,R32,Finished,1,200012,Damir Dzumhur,213,375,match,0,2,LOSE,7,10,0.7,2,11,0.182,9,21,0.429,1,0.017,3,0.05,60,34,0.567,24,71,0.338,58,131,0.443,0.683,26,41,0.634,8,19,0.421,0,3,0,2,4,0.5,13,44,0.295,11,27,0.407,3,5
Tennis Stats 2023 ATP Season,2023-221,Doha,2023,02/20/2023,m,28,Hard,Outdoor,3,2023-221-007,02/21/2023,R32,Finished,2,200733,Jiri Lehecka,52,-556,match,0,2,WIN,9,11,0.818,3,10,0.3,12,21,0.571,7,0.099,0,0,71,47,0.662,26,60,0.433,73,131,0.557,0.62,31,44,0.705,16,27,0.593,2,4,0.5,3,3,1,15,41,0.366,11,19,0.579,4,12
